RCID,Lat,Lon
RC257888,52.23424,1.50945
RC257887,52.24322,1.51016
RC257886,52.2522,1.51087
RC258056,52.25177,1.5255
RC258055,52.26074,1.52621
RC258054,52.26972,1.52693
RC258052,52.28768,1.52835
RC257881,52.29709,1.51442
RC257880,52.30607,1.51513
RC257879,52.31505,1.51585
RC257878,52.32403,1.51656
RC257877,52.33301,1.51727
RC257698,52.34242,1.50332
RC257697,52.3514,1.50403
RC257696,52.36038,1.50474
RC257873,52.36892,1.52013
RC257872,52.3779,1.52084
RC258042,52.37746,1.53551
RC258041,52.38644,1.53623
RC258040,52.39542,1.53695
RC258207,52.40396,1.55235
RC258206,52.41293,1.55307
RC258205,52.42191,1.55379
RC258204,52.43089,1.55452
RC258203,52.43987,1.55524
RC258358,52.43942,1.56993
RC258357,52.4484,1.57066
RC258355,52.46636,1.57211
RC258507,52.46591,1.58682
RC259346,52.4632,1.67501
RC259496,52.46274,1.68971
RC259664,52.47126,1.70517
RC259830,52.4708,1.71987
RC259829,52.47977,1.72062
RC195419,50.96208,-1.33788
RC195420,50.95308,-1.33801
RC195891,50.953,-1.32377
RC195892,50.944,-1.3239
RC196363,50.94392,-1.30965
RC196364,50.93492,-1.30979
RC196835,50.93484,-1.29555
RC196836,50.92584,-1.29568
RC197307,50.92575,-1.28145
RC198242,50.91658,-1.25312
RC198243,50.90758,-1.25326
RC198710,50.90749,-1.23903
RC198711,50.89849,-1.23918
RC199178,50.8984,-1.22495
RC199179,50.8894,-1.2251
RC199646,50.88931,-1.21087
RC199647,50.88031,-1.21102
RC199648,50.87131,-1.21117
RC200115,50.87122,-1.19695
RC200116,50.86222,-1.19711
RC200117,50.85322,-1.19726
RC238895,52.40766,0.31656
RC238894,52.41665,0.31703
RC239157,52.41636,0.33173
RC239425,52.41607,0.34643
RC239424,52.42506,0.34691
RC239684,52.42476,0.36161
RC239934,52.42447,0.37631
RC240184,52.42417,0.39102
RC240433,52.43286,0.40621
RC240687,52.43256,0.42091
RC241190,52.43195,0.45033
RC241189,52.44094,0.45082
RC241439,52.44063,0.46553
RC241688,52.44033,0.48024
RC241941,52.44002,0.49495
RC242190,52.43971,0.50965
RC242189,52.44869,0.51016
RC242438,52.44838,0.52487
RC243695,52.45577,0.59895
RC244459,52.45479,0.64308
RC244714,52.45446,0.65779
RC244713,52.46345,0.65833
RC244968,52.46312,0.67305
RC245233,52.4538,0.68721
RC245497,52.45346,0.70192
RC245760,52.45313,0.71663
RC246019,52.4438,0.73078
RC246020,52.43482,0.73023
RC246021,52.42583,0.72967
RC246280,52.41651,0.74381
RC246538,52.41616,0.75851
RC246537,52.42515,0.75907
RC246795,52.43379,0.77433
RC247053,52.44243,0.7896
RC247569,52.45071,0.81959
RC247825,52.45036,0.83429
RC248079,52.45001,0.849
RC248582,52.4493,0.87841
RC248835,52.44894,0.89312
RC249340,52.4572,0.92312
RC249593,52.45683,0.93783
RC249846,52.45647,0.95254
RC250095,52.46508,0.96785
RC250094,52.47406,0.96845
RC250344,52.47369,0.98316
RC250343,52.48268,0.98377
RC250342,52.49166,0.98438
RC250592,52.49129,0.9991
RC250830,52.50888,1.01505
RC251070,52.51748,1.03039
RC251311,52.51711,1.04512
RC251551,52.52571,1.06047
RC251997,52.53392,1.09055
RC251996,52.54291,1.09119
RC252209,52.5515,1.10655
RC252208,52.56048,1.10719
RC252422,52.56009,1.12193
RC252421,52.56908,1.12257
RC252636,52.56869,1.13731
RC252635,52.57767,1.13795
RC252849,52.57728,1.1527
RC253059,52.57688,1.16744
RC253058,52.58586,1.16809
RC253262,52.58547,1.18284
RC253467,52.58507,1.19758
RC253466,52.59405,1.19824
RC253662,52.59365,1.21299
RC253861,52.59325,1.22774
RC254060,52.59285,1.24248
RC254059,52.60183,1.24315
RC254258,52.60142,1.2579
RC254457,52.60101,1.27265
RC254659,52.60061,1.2874
RC254859,52.6002,1.30215
RC254858,52.60918,1.30283
RC120294,51.58081,-2.96088
RC120295,51.57182,-2.96069
RC119489,51.5717,-2.97512
RC119490,51.5627,-2.97493
RC120296,51.56282,-2.9605
RC120297,51.55383,-2.96031
RC088344,50.71087,-3.53827
RC019810,50.2576,-5.06804
RC019446,50.25722,-5.08205
RC019447,50.24824,-5.08147
RC019084,50.23888,-5.09491
RC018681,50.23851,-5.10892
RC018682,50.22952,-5.10833
RC019085,50.2299,-5.09432
RC018683,50.22054,-5.10775
RC018290,50.21117,-5.12117
RC017899,50.2108,-5.13517
RC017900,50.20181,-5.13458
RC017901,50.19283,-5.13399
RC018292,50.1932,-5.12
RC018293,50.18422,-5.11941
RC018294,50.17523,-5.11882
RC018689,50.16662,-5.10425
RC019092,50.167,-5.09026
RC019093,50.15801,-5.08968
RC019094,50.14902,-5.0891
RC019458,50.1494,-5.07511
RC019822,50.14977,-5.06113
RC126432,53.56937,-2.88447
RC127214,53.56948,-2.86937
RC127213,53.57847,-2.86955
RC128000,53.58757,-2.85462
RC128787,53.59667,-2.83968
RC128786,53.60567,-2.83986
RC129574,53.60577,-2.82474
RC129572,53.62376,-2.82509
RC130360,53.62386,-2.80996
RC130359,53.63285,-2.81013
RC132729,53.68711,-2.76572
RC133521,53.6872,-2.75056
RC135081,53.71437,-2.72072
RC135080,53.72336,-2.72088
RC250220,51.30611,0.89242
RC250470,51.30575,0.90676
RC250715,51.3054,0.92109
RC250716,51.29641,0.92052
RC250717,51.28742,0.91995
RC250958,51.28707,0.93428
RC250959,51.27808,0.93371
RC251200,51.27772,0.94804
RC251201,51.26874,0.94746
RC251441,51.26837,0.96179
RC251668,51.26801,0.97611
RC251884,51.26765,0.99044
RC252098,51.26728,1.00476
RC252312,51.26691,1.01908
RC252526,51.26654,1.03341
RC252525,51.27552,1.034
RC252740,51.27515,1.04832
RC253163,51.2744,1.07697
RC253368,51.27402,1.0913
RC253573,51.27364,1.10562
RC253773,51.27326,1.11995
RC253774,51.26428,1.11934
RC253973,51.2639,1.13366
RC254172,51.26351,1.14798
RC254173,51.25453,1.14737
RC254372,51.25414,1.16168
RC254571,51.25375,1.176
RC254774,51.24438,1.1897
RC254773,51.25336,1.19032
RC254974,51.24399,1.20401
RC254975,51.23501,1.20339
RC254976,51.22602,1.20276
RC255176,51.22563,1.21707
RC255177,51.21665,1.21644
RC255178,51.20767,1.21582
RC255379,51.19829,1.22949
RC255380,51.18931,1.22886
RC255577,51.17094,1.2419
RC255578,51.16196,1.24127
RC255778,51.16156,1.25555
RC255779,51.15258,1.25492
RC255973,51.15218,1.2692
RC255974,51.1432,1.26857
RC256162,51.1428,1.28285
RC256530,51.12403,1.31013
RC256531,51.11505,1.30948
RC143060,51.51152,-2.54123
RC256123,51.9691,1.34295
RC256124,51.96012,1.34228
RC256125,51.95114,1.34161
RC255931,51.95155,1.32708
RC253720,52.07273,1.17542
RC253721,52.06375,1.17478
RC253722,52.05477,1.17415
RC253921,52.05437,1.18872
RC253922,52.04539,1.18808
RC254121,52.045,1.20265
RC254122,52.03601,1.202
RC254322,52.02664,1.21592
RC254521,52.02624,1.23049
RC254723,52.02584,1.24505
RC254924,52.01645,1.25896
RC255124,52.01605,1.27351
RC255325,52.00666,1.28741
RC255526,51.99727,1.3013
RC255928,51.97849,1.32907
RC255929,51.96951,1.32841
RC187040,54.71378,-1.52676
RC187039,54.72277,-1.52666
RC186512,54.73182,-1.54209
RC186511,54.74081,-1.54199
RC186510,54.74981,-1.54189
RC187036,54.74975,-1.52634
RC187035,54.75874,-1.52624
RC187034,54.76773,-1.52613
RC187555,54.76767,-1.51058
RC187554,54.77666,-1.51047
RC187553,54.78565,-1.51036
RC187032,54.78571,-1.52592
RC187031,54.7947,-1.52582
RC187030,54.80369,-1.52571
RC187551,54.80363,-1.51015
RC187550,54.81262,-1.51004
RC187549,54.82162,-1.50993
RC187548,54.83061,-1.50982
RC187547,54.8396,-1.50971
RC187546,54.84859,-1.5096
RC187545,54.85758,-1.50949
RC187544,54.86657,-1.50938
RC187543,54.87556,-1.50927
RC188068,54.8755,-1.49368
RC188067,54.88449,-1.49357
RC187542,54.88455,-1.50916
RC187541,54.89355,-1.50906
RC188065,54.90247,-1.49334
RC188064,54.91146,-1.49323
RC187539,54.91153,-1.50884
RC187538,54.92052,-1.50873
RC187537,54.92951,-1.50862
RC187536,54.9385,-1.50851
RC187535,54.94749,-1.5084
RC187014,54.94755,-1.52402
RC187013,54.95655,-1.52391
RC186487,54.95661,-1.53954
RC234183,51.54899,0.04172
RC183224,54.96592,-1.63321
RC139737,53.72387,-2.62989
RC140508,53.72395,-2.61472
RC140507,53.73294,-2.61486
RC141273,53.73302,-2.59969
RC142043,53.7331,-2.58452
RC142042,53.74209,-2.58464
RC142813,53.73317,-2.56935
RC143575,53.73324,-2.55418
RC144337,53.73331,-2.53901
RC145093,53.73338,-2.52385
RC145849,53.73344,-2.50868
RC147346,53.75155,-2.47854
RC148089,53.75161,-2.46337
RC148831,53.76066,-2.44829
RC149569,53.76072,-2.43311
RC150307,53.76077,-2.41793
RC151028,53.76082,-2.40275
RC151029,53.75183,-2.40267
RC151750,53.75188,-2.38749
RC152471,53.75193,-2.37232
RC152470,53.76092,-2.3724
RC153182,53.76097,-2.35722
RC153181,53.76996,-2.35729
RC153893,53.77001,-2.34211
RC153892,53.779,-2.34218
RC154604,53.77904,-2.327
RC155316,53.77908,-2.31181
RC156019,53.77912,-2.29663
RC156018,53.78811,-2.29669
RC156721,53.78815,-2.2815
RC157424,53.78818,-2.26631
RC158123,53.78822,-2.25112
RC158124,53.77922,-2.25107
RC158827,53.77925,-2.23589
RC158828,53.77026,-2.23583
RC159526,53.77029,-2.22065
RC160224,53.77032,-2.20547
RC160225,53.76132,-2.20543
RC160226,53.75233,-2.20538
RC160924,53.75236,-2.19021
RC160925,53.74336,-2.19017
RC161627,53.74339,-2.17499
RC162329,53.74341,-2.15982
RC162330,53.73441,-2.15979
RC163028,53.73443,-2.14462
RC163726,53.73445,-2.12945
RC163727,53.72546,-2.12942
RC164425,53.72547,-2.11425
RC165110,53.72549,-2.09909
RC165111,53.71649,-2.09907
RC165796,53.7165,-2.0839
RC135124,53.32767,-2.71419
RC135125,53.31868,-2.71404
RC196055,53.71428,-1.26513
RC196056,53.70529,-1.26528
RC133548,53.4444,-2.74628
RC154887,51.23346,-2.30863
RC154175,51.23343,-2.32297
RC154174,51.24242,-2.32303
RC153462,51.24238,-2.33737
RC153461,51.25138,-2.33743
RC152749,51.25134,-2.35177
RC152750,51.24234,-2.3517
RC087519,51.49315,-3.57888
RC088266,51.49334,-3.56447
RC089013,51.49353,-3.55006
RC030617,50.34755,-4.70807
RC155599,51.2335,-2.2943
RC155600,51.2245,-2.29424
RC154888,51.22447,-2.30857
RC154889,51.21547,-2.30851
RC195127,53.58856,-1.29754
RC195128,53.57957,-1.29769
RC056480,50.36854,-4.13227
RC057178,50.3688,-4.11821
RC057177,50.37779,-4.11861
RC057877,50.37804,-4.10455
RC232854,51.523,-0.01715
RC234184,51.54,0.04131
RC234507,51.53975,0.05573
RC234818,51.53949,0.07015
RC234817,51.54848,0.07056
RC235445,51.53898,0.09899
RC235757,51.53872,0.11341
RC236069,51.53846,0.12783
RC236979,51.54666,0.17151
RC237276,51.54639,0.18593
RC237572,51.55511,0.20079
RC237865,51.55484,0.21521
RC238150,51.55456,0.22963
RC238435,51.55429,0.24405
RC238434,51.56328,0.2445
RC238719,51.563,0.25892
RC238989,51.56272,0.27335
RC239520,51.56216,0.3022
RC239779,51.57087,0.31708
RC239780,51.56188,0.31662
RC240029,51.57058,0.3315
RC240279,51.57029,0.34593
RC240529,51.57,0.36036
RC240783,51.56971,0.37478
RC241032,51.56942,0.38921
RC241286,51.56912,0.40363
RC241536,51.56883,0.41806
RC241785,51.56853,0.43248
RC242038,51.56823,0.44691
RC242287,51.56793,0.46133
RC242536,51.56762,0.47576
RC242785,51.56732,0.49018
RC243034,51.56701,0.50461
RC243035,51.55802,0.50411
RC243288,51.55772,0.51853
RC243541,51.5574,0.53295
RC243795,51.55709,0.54737
RC243796,51.5481,0.54687
RC244050,51.54779,0.56129
RC244051,51.5388,0.56078
RC244306,51.53849,0.5752
RC245599,51.53688,0.64726
RC245862,51.53656,0.66168
RC246120,51.53623,0.67609
RC246378,51.5359,0.6905
RC246636,51.53557,0.70491
RC246895,51.53523,0.71932
RC247154,51.5349,0.73373
RC247412,51.54355,0.74869
RC247413,51.53456,0.74815
RC247671,51.53422,0.76256
RC247927,51.53388,0.77697
RC117873,51.58045,-3.0042
RC117064,51.57133,-3.01843
RC087512,51.5561,-3.58105
RC087511,51.56509,-3.58137
RC087510,51.57409,-3.58168
RC088257,51.57428,-3.56724
RC088256,51.58327,-3.56755
RC087508,51.59207,-3.5823
RC087507,51.60107,-3.58262
RC087506,51.61006,-3.58293
RC050991,55.74066,-4.52704
RC061038,55.8259,-4.30887
RC060309,55.81661,-4.32429
RC059601,55.81631,-4.34025
RC059602,55.80733,-4.33971
RC058893,55.816,-4.3562
RC058198,55.8157,-4.37216
RC057498,55.81539,-4.38811
RC057499,55.80641,-4.38756
RC056801,55.8061,-4.40351
RC056802,55.79711,-4.40296
RC056081,55.7968,-4.41891
RC056082,55.78782,-4.41835
RC055361,55.7875,-4.43429
RC054631,55.78719,-4.45024
RC054632,55.7782,-4.44967
RC053897,55.77789,-4.46561
RC053162,55.77756,-4.48155
RC053163,55.76858,-4.48098
RC052438,55.76826,-4.49691
RC051713,55.76794,-4.51285
RC051714,55.75895,-4.51227
RC051715,55.74997,-4.51169
RC050990,55.74965,-4.52762
RC050992,55.73168,-4.52646
RC050274,55.73135,-4.54238
RC050275,55.72237,-4.54179
RC050993,55.7227,-4.52588
RC050994,55.71372,-4.5253
RC050276,55.71339,-4.54121
RC050277,55.70441,-4.54062
RC050278,55.69543,-4.54004
RC050996,55.69576,-4.52414
RC050997,55.68677,-4.52356
RC050998,55.67779,-4.52298
RC050999,55.66881,-4.5224
RC051000,55.65983,-4.52182
RC050282,55.6595,-4.53771
RC050283,55.65052,-4.53713
RC050284,55.64154,-4.53655
RC050285,55.63256,-4.53597
RC050286,55.62358,-4.53539
RC051004,55.6239,-4.51951
RC051005,55.61492,-4.51894
RC051730,55.61525,-4.50307
RC165138,53.47367,-2.0985
RC207351,53.69337,-0.88661
RC207350,53.70236,-0.88637
RC163830,52.79908,-2.12665
RC073606,55.87561,-4.03986
RC050273,55.74034,-4.54296
RC049561,55.73102,-4.55829
RC048861,55.73069,-4.57421
RC048169,55.73036,-4.59013
RC047482,55.73002,-4.60605
RC047483,55.72104,-4.60545
RC046791,55.7207,-4.62136
RC158122,53.79721,-2.25118
RC158121,53.8062,-2.25123
RC158824,53.80623,-2.23604
RC158823,53.81523,-2.23609
RC158822,53.82422,-2.23614
RC158821,53.83321,-2.23619
RC159519,53.83324,-2.22098
RC160217,53.83327,-2.20578
RC160216,53.84226,-2.20582
RC160914,53.84229,-2.19061
RC160913,53.85128,-2.19065
RC161615,53.8513,-2.17544
RC120730,54.98913,-3.0249
RC119928,54.98899,-3.04053
RC054815,53.21766,-4.30108
RC055535,53.22693,-4.28659
RC054813,53.23563,-4.30205
RC054812,53.24462,-4.30253
RC054082,53.24432,-4.31751
RC054081,53.25331,-4.318
RC054080,53.2623,-4.31849
RC053345,53.26201,-4.33348
RC053344,53.27099,-4.33397
RC053343,53.27998,-4.33446
RC052617,53.27968,-4.34945
RC052616,53.28867,-4.34994
RC051165,53.29706,-4.38044
RC051164,53.30605,-4.38094
RC051163,53.31503,-4.38144
RC051161,53.33301,-4.38244
RC051159,53.35098,-4.38345
RC051158,53.35996,-4.38395
RC051157,53.36895,-4.38445
RC051156,53.37794,-4.38495
RC050438,53.37763,-4.39998
RC051155,53.38692,-4.38545
RC051880,53.38722,-4.37042
RC051879,53.39621,-4.37092
RC051878,53.40519,-4.37142
RC052603,53.40549,-4.35638
RC164458,53.42869,-2.11346
RC086439,56.00562,-3.77385
RC086440,55.99663,-3.77343
RC087183,55.99686,-3.7574
RC087182,56.00585,-3.75781
RC087920,56.00607,-3.74177
RC073607,55.86663,-4.03939
RC074357,55.86689,-4.02341
RC067205,51.79296,-3.98113
RC067948,51.79321,-3.96663
RC067947,51.8022,-3.96702
RC068690,51.80244,-3.95251
RC069433,51.80268,-3.93801
RC070180,51.80292,-3.92351
RC024334,51.74453,-4.99381
RC023929,51.74416,-5.00829
RC023930,51.73517,-5.00769
RC023931,51.72619,-5.0071
RC024336,51.72656,-4.99263
RC024337,51.71757,-4.99203
RC024338,51.70859,-4.99144
RC194662,53.5347,-1.31354
RC195133,53.53461,-1.29844
RC195134,53.52562,-1.29859
RC195605,53.52553,-1.28349
RC229803,51.56109,-0.14543
RC230150,51.56086,-0.131
RC044011,55.93485,-4.69991
RC054623,55.85904,-4.45476
RC054622,55.86802,-4.45533
RC053887,55.8677,-4.4713
RC053886,55.87669,-4.47187
RC053885,55.88567,-4.47244
RC053150,55.88534,-4.48843
RC053149,55.89433,-4.489
RC053148,55.90331,-4.48958
RC052423,55.90298,-4.50557
RC052422,55.91197,-4.50614
RC051697,55.91164,-4.52214
RC051696,55.92062,-4.52272
RC050971,55.92029,-4.53872
RC050253,55.91996,-4.55471
RC049540,55.91963,-4.57071
RC048840,55.91929,-4.5867
RC048839,55.92827,-4.5873
RC048147,55.92794,-4.6033
RC047460,55.9276,-4.6193
RC046768,55.92725,-4.6353
RC046064,55.92691,-4.6513
RC046063,55.93589,-4.65191
RC045369,55.93555,-4.66791
RC044687,55.9352,-4.68391
RC043344,55.9345,-4.71591
RC043343,55.94348,-4.71654
RC042676,55.94312,-4.73254
RC042019,55.94277,-4.74855
RC041374,55.94241,-4.76455
RC041373,55.95139,-4.76519
RC040106,55.95964,-4.79785
RC039476,55.95928,-4.81386
RC192718,53.55301,-1.37366
RC192228,53.56208,-1.38863
RC192717,53.56201,-1.37353
RC192229,53.55309,-1.38876
RC191725,53.56216,-1.40374
RC191222,53.56223,-1.41885
RC191221,53.57123,-1.41872
RC175434,53.70745,-1.85649
RC175435,53.69846,-1.85652
RC215586,52.97105,-0.62212
RC216003,52.97987,-0.60694
RC216420,52.98869,-0.59175
RC216838,52.98851,-0.57684
RC217256,52.98833,-0.56194
RC217674,52.98815,-0.54704
RC218085,52.98797,-0.53214
RC218494,52.98778,-0.51723
RC218495,52.97879,-0.51754
RC218904,52.9786,-0.50264
RC219313,52.97842,-0.48775
RC219722,52.97823,-0.47285
RC220131,52.97803,-0.45795
RC220130,52.98702,-0.45763
RC220534,52.99582,-0.4424
RC220939,52.99563,-0.4275
RC221340,52.99543,-0.4126
RC222122,52.99503,-0.38279
RC222513,52.99482,-0.36789
RC225990,52.96593,-0.23487
RC226368,52.96571,-0.21997
RC226746,52.96549,-0.20508
RC227124,52.96526,-0.19019
RC227123,52.97425,-0.18982
RC227501,52.97402,-0.17492
RC227861,52.97379,-0.16003
RC228221,52.97356,-0.14513
RC228587,52.97333,-0.13024
RC228943,52.97309,-0.11535
RC229299,52.97286,-0.10045
RC229646,52.97262,-0.08556
RC229993,52.97238,-0.07067
RC230341,52.97214,-0.05577
RC230685,52.97189,-0.04088
RC231019,52.98063,-0.02558
RC231018,52.98962,-0.02517
RC230683,52.98987,-0.04007
RC231017,52.99861,-0.02476
RC231350,53.00735,-0.00944
RC232351,53.05154,0.03739
RC232684,53.05128,0.05231
RC232683,53.06027,0.05273
RC233015,53.069,0.06809
RC233678,53.09544,0.09925
RC234332,53.11289,0.13
RC234951,53.13931,0.16124
RC235266,53.14803,0.17664
RC235267,53.13904,0.17618
RC235579,53.13876,0.19113
RC237987,53.1365,0.31071
RC238272,53.13621,0.32565
RC253527,52.04618,1.15894
RC170565,52.50232,-1.97838
RC169929,52.50232,-1.99312
RC169294,52.49332,-2.00786
RC169295,52.48433,-2.00786
RC168628,52.48433,-2.0226
RC167962,52.47533,-2.03732
RC167286,52.47532,-2.05206
RC167287,52.46633,-2.05205
RC166610,52.47531,-2.06679
RC166611,52.46632,-2.06678
RC165935,52.46631,-2.08151
RC165250,52.4663,-2.09624
RC164565,52.46629,-2.11097
RC164566,52.45729,-2.11094
RC163868,52.45728,-2.12567
RC212668,52.42367,-0.74227
RC212667,52.43266,-0.74202
RC212666,52.44165,-0.74176
RC213097,52.4415,-0.72704
RC213096,52.45049,-0.72678
RC213526,52.45932,-0.7118
RC213953,52.45916,-0.69707
RC213952,52.46815,-0.69681
RC213951,52.47715,-0.69654
RC214377,52.48598,-0.68155
RC214376,52.49497,-0.68128
RC214375,52.50396,-0.68101
RC213946,52.52211,-0.69521
RC213945,52.5311,-0.69495
RC214372,52.53094,-0.6802
RC214371,52.53993,-0.67993
RC214370,52.54893,-0.67966
RC214797,52.54876,-0.66491
RC214796,52.55775,-0.66463
RC215214,52.55759,-0.64988
RC215213,52.56658,-0.6496
RC215212,52.57557,-0.64932
RC215211,52.58456,-0.64905
RC214793,52.58473,-0.66381
RC214792,52.59372,-0.66354
RC214364,52.60288,-0.67804
RC214363,52.61187,-0.67777
RC213936,52.61204,-0.69254
RC213935,52.62103,-0.69227
RC213934,52.63002,-0.69201
RC213507,52.63019,-0.70679
RC213506,52.63918,-0.70652
RC213505,52.64817,-0.70626
RC213074,52.64833,-0.72104
RC213073,52.65732,-0.72078
RC213072,52.66632,-0.72052
RC212641,52.66648,-0.73531
RC213069,52.69329,-0.71973
RC213068,52.70229,-0.71947
RC213067,52.71128,-0.7192
RC212635,52.72043,-0.73375
RC212203,52.72958,-0.74831
RC212202,52.73857,-0.74805
RC211771,52.73873,-0.76287
RC211770,52.74772,-0.76261
RC211339,52.74788,-0.77743
RC211338,52.75687,-0.77718
RC211337,52.76586,-0.77693
RC210906,52.76601,-0.79176
RC210475,52.76616,-0.80658
RC210044,52.76631,-0.82141
RC210045,52.75732,-0.82165
RC209614,52.75746,-0.83648
RC209183,52.75761,-0.8513
RC208751,52.75775,-0.86613
RC208319,52.75789,-0.88095
RC207887,52.75803,-0.89578
RC202202,52.69671,-1.08983
RC202656,52.6966,-1.07503
RC202655,52.70559,-1.07484
RC202654,52.71459,-1.07465
RC203104,52.71447,-1.05983
RC203103,52.72346,-1.05964
RC203553,52.72335,-1.04483
RC203552,52.73234,-1.04463
RC204002,52.73222,-1.02981
RC204434,52.7321,-1.01499
RC204433,52.74109,-1.01479
RC204865,52.74097,-0.99997
RC204864,52.74996,-0.99977
RC205296,52.74983,-0.98494
RC205727,52.7587,-0.96991
RC206159,52.75857,-0.95508
RC206591,52.75844,-0.94026
RC207023,52.7583,-0.92543
RC207455,52.75817,-0.9106
RC207454,52.76716,-0.91038
RC207022,52.7673,-0.92521
RC052455,55.61557,-4.48719
RC052456,55.60659,-4.48663
RC053181,55.60691,-4.47076
RC053182,55.59793,-4.47019
RC053917,55.59824,-4.45433
RC053918,55.58926,-4.45377
RC054653,55.58958,-4.4379
RC054654,55.5806,-4.43735
RC055384,55.58091,-4.42149
RC055385,55.57193,-4.42093
RC055386,55.56295,-4.42038
RC056107,55.56326,-4.40453
RC056108,55.55428,-4.40398
RC055387,55.55396,-4.41983
RC055388,55.54498,-4.41928
RC056109,55.54529,-4.40343
RC055389,55.536,-4.41872
RC056110,55.53631,-4.40288
RC056111,55.52733,-4.40234
RC057532,55.50998,-4.36958
RC057533,55.501,-4.36904
RC058233,55.5013,-4.35321
RC058234,55.49232,-4.35268
RC058929,55.49262,-4.33685
RC058930,55.48364,-4.33632
RC059638,55.48394,-4.3205
RC059639,55.47496,-4.31997
RC060347,55.47526,-4.30415
RC060348,55.46627,-4.30363
RC061078,55.46657,-4.28781
RC061808,55.46686,-4.272
RC061809,55.45788,-4.27148
RC062539,55.45817,-4.25567
RC063274,55.45846,-4.23986
RC063275,55.44948,-4.23935
RC063276,55.4405,-4.23884
RC063277,55.43151,-4.23833
RC063278,55.42253,-4.23782
RC064020,55.41383,-4.22152
RC064758,55.41412,-4.20573
RC064759,55.40513,-4.20522
RC065497,55.40542,-4.18943
RC066233,55.4057,-4.17364
RC066234,55.39671,-4.17315
RC066964,55.39699,-4.15736
RC067703,55.39727,-4.14157
RC068446,55.39755,-4.12578
RC069189,55.39782,-4.10999
RC069936,55.39809,-4.0942
RC070683,55.39836,-4.07841
RC071430,55.39863,-4.06262
RC072173,55.39889,-4.04683
RC072916,55.39916,-4.03104
RC072917,55.39017,-4.03058
RC073660,55.39043,-4.0148
RC074410,55.39069,-3.99901
RC075166,55.38196,-3.98277
RC075924,55.38222,-3.96699
RC076681,55.38247,-3.9512
RC077438,55.38272,-3.93542
RC077439,55.37374,-3.93498
RC078196,55.37399,-3.9192
RC078197,55.365,-3.91876
RC078962,55.36525,-3.90298
RC078963,55.35626,-3.90255
RC079728,55.35651,-3.88678
RC079729,55.34752,-3.88635
RC080490,55.34776,-3.87058
RC081251,55.348,-3.85481
RC081252,55.33902,-3.85439
RC082009,55.33926,-3.83862
RC082010,55.33027,-3.8382
RC082772,55.33051,-3.82244
RC083534,55.33074,-3.80667
RC083535,55.32175,-3.80626
RC084284,55.32199,-3.7905
RC084285,55.313,-3.7901
RC084286,55.30401,-3.78969
RC085035,55.29526,-3.77354
RC085779,55.29548,-3.75778
RC085780,55.2865,-3.75739
RC085036,55.28627,-3.77313
RC085037,55.27728,-3.77273
RC085038,55.2683,-3.77233
RC085039,55.25931,-3.77193
RC085783,55.25954,-3.7562
